estado,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X
"CCONJ,SCONJ",0.006900170632749575,0.015317603302085748,0.11279087782334435,0.12338506788486853,0.010516288340982456,0.34426453824804026,0.003498715221901259,0.005851820234513384,0.006357865655833574,0.0034503076018951614,0.10285646566112473,0.021948810465676483,0.10865677476531307,0.01173517240701634,0.005587498926319035,0.1131587199729186,0.003723280435057037
"CCONJ,SYM",0.02718166249955989,0.11877974547606719,0.053292602245511696,0.049556092088891626,0.0625292566243914,0.036023881737774155,0.014809980505897253,0.0221085896289435,0.24721072721198376,0.014756724048451644,0.04862970018198022,0.030131571939029943,0.1549967139339482,0.04361833676625628,0.026049105810051112,0.03390180956361691,0.016423335995428955
"CCONJ,VERB",0.01999000068384516,0.2677518445932281,0.04578575502949735,0.017800829130133037,0.0017355110626892244,0.285312544310966,0.00031001573431541215,0.09414173615382126,0.014529301638889028,0.0003104631448310506,0.07067115397514044,0.0022865682938582816,0.068699631200141,0.07013435672665175,0.004072312696366166,0.03541637284327496,0.0010516006616770324
"CCONJ,X",0.01708202190839173,0.0618656210945249,0.03488732020638387,0.0363851950095835,0.045835238707544,0.025825725018872342,0.009517142440316451,0.013928648973703727,0.015450325880055156,0.009603961595498242,0.03452684753935454,0.019848721560541023,0.5802512040238614,0.03142424411378073,0.019253321534444694,0.022329484735883393,0.02198486032723961
"DET,ADJ",0.005372564326380742,0.0026943588215763733,0.0009539679281807057,0.0014039057654597717,0.020946168047524583,0.0006293740988518607,0.0002543055793956566,0.897518533543647,0.03499276207491829,0.00025112890436961477,0.001191860810063881,0.020187933445561017,0.010313839531421499,0.000998968490352488,0.00033682403233436896,0.0007108411009330243,0.0012426621276374551
"DET,ADP",0.03924549403095386,0.02580733659199798,0.021173520120831256,0.01879655431099031,0.01735254762732542,0.5668084703629955,0.011353416553481498,0.051422092548335,0.02874965797067001,0.011221772046125017,0.07764503434934346,0.03913981052090687,0.018946644821341268,0.02982808054759045,0.012657708674704293,0.018506235042401103,0.011345598007089801
"DET,ADV",0.40186894612558255,0.10085291851370871,0.06842424535100439,0.024786049117720522,0.022004288195168396,0.015585267427362033,0.0054105824232451765,0.2106006587994097,0.019725980272562227,0.005363157679240654,0.015502723383182494,0.009558790758895552,0.03592739278141032,0.022968634552946312,0.008464204292217007,0.026231482866525227,0.006724655356523999
"DET,AUX",0.10262109346359383,0.05418808076636186,0.1659804680855918,0.047637162033549625,0.04355098937771741,0.11551836403071528,0.011295300282864544,0.03117505266732039,0.06973737022173652,0.011048471795160053,0.04856404666929224,0.03360636889255989,0.049747378833952687,0.039695334340734884,0.017038981639786902,0.14555926207705372,0.01303618999671241
"DET,CCONJ",0.03735038919781947,0.05583457994285588,0.05755443116433091,0.04671379300548007,0.04087423173129612,0.3183979975919352,0.01234502189857396,0.03258988728528281,0.0435635834727792,0.012176373452730213,0.061765820603639866,0.030488214732679014,0.04979824128400477,0.1265812138481904,0.018046793975746878,0.03541337314180599,0.020505976407986404
"DET,DET",0.014550793902413789,0.0038698879555540077,0.0014521204500121082,0.0014250361240985708,0.001610597931121492,0.01695360664037468,0.0006371503086357669,0.9103789063580889,0.015879814822136865,0.0006294979975977978,0.002336684571586258,0.022638222447578637,0.001842607958369103,0.0014912778570362625,0.0015037621583680583,0.0017891809376279749,0.0010108496013105333
"DET,INTJ",0.042105282929143714,0.09943759492975668,0.08093218557124568,0.09195568586598368,0.10298807936796764,0.05712804066371788,0.02244526290879719,0.03112332324360305,0.03270380926001211,0.02238267878505956,0.0737218091441927,0.03694056322493597,0.11950894995148739,0.06663070213885319,0.03423364049469834,0.05998729285161082,0.02577485198937038
"DET,NOUN",0.11518480559940486,0.36294739929525843,0.04159540875476622,0.04763884557182672,0.03344859559288408,0.004779312845752083,1.2932947040818883e-05,0.001398715824127692,0.003977138690218828,1.2745447921196023e-05,0.029642020742058104,0.014895957364899863,0.28366232022556576,0.00481308592742961,0.00012576230707530777,0.055770221813034884,9.47309811430226e-05
"DET,NUM",0.06813689023780314,0.060317677082642226,0.020994828940105376,0.028849563460093968,0.027770263078522133,0.002039669769108325,0.0011588946828694022,0.6662025157630139,0.002613367893914858,0.0011425238785322711,0.006808788855638144,0.003840386557168805,0.05895881442391293,0.002581020797887339,0.03521328510487336,0.012014203438931965,0.0013573006873149778
"DET,PART",0.04232578605674137,0.10005380112996187,0.08140520786213559,0.09250323021590177,0.10360793748451401,0.05747812063787609,0.022546081644187147,0.031214188396722728,0.0328628115059789,0.022482876320647355,0.07415427346492545,0.03703317850440951,0.11466227179195745,0.06700758164648851,0.034413194228207,0.06035165837619039,0.025897552781047634
"DET,PRON",0.02256322131665916,0.17416288969047528,0.02252329626102353,0.16541172411053987,0.014884313776386273,0.0540648031297352,0.00235407650485637,0.0076908242078290185,0.003653757056682938,0.002317287386140423,0.1263102644529639,0.004165879958368858,0.18435337718577854,0.006465250688302329,0.0028932444184663966,0.2035891256155574,0.002596658567335819
"DET,PROPN",0.0064046148813655035,0.15642397004998818,0.029807211789093818,0.043334562174916914,0.05340410430996312,0.0035067480016707383,6.881639715500697e-05,0.00031036851154233876,0.001415386056116198,6.786062138061027e-05,0.008429771079164601,0.1340007000722276,0.4817565617579876,0.005902485698240003,0.0002636516531417158,0.07474127578117916,0.00016191074494505676
"DET,PUNCT",0.008617798669047907,0.020517242163606092,0.016358786260688044,0.00661398509603997,0.030327681975518966,0.009092133444082252,0.005448709644954726,0.5202597467797953,0.01104300932917698,0.002329418457764477,0.018711945800883773,0.23154657581490812,0.013640265396751656,0.005032987246542021,0.004771708889165607,0.011135072068840174,0.08455292518357474
"DET,SCONJ",0.02954703152974037,0.05488895494414818,0.15314460853932957,0.12732871518282265,0.041232544585569485,0.11507977989079601,0.015390498161830649,0.023709664594603982,0.025892822012402485,0.015355895867550989,0.14002017507365705,0.03442690433671038,0.059335456375562964,0.0457996373524333,0.020522771083044514,0.08067286184131887,0.01765160663201385
"DET,SYM",0.018865679666842834,0.05292336093935583,0.03309315053199687,0.03128526197967819,0.047795307630114504,0.022004596256324296,0.010708530784337141,0.014585182789371019,0.5714342589462482,0.010405225863376671,0.030102720680650126,0.018772751136880882,0.06094843253900129,0.0268111624416209,0.015574915421899376,0.022501224202080103,0.012188157047415289
"DET,VERB",0.023599615945462112,0.21443557401031793,0.020693179362891178,0.008992210737875603,0.032265597364431985,0.19744665290023825,0.0022187309666860658,0.038080106921162156,0.03938475182168893,0.0021863394799739306,0.05422468925849912,0.030200063208468905,0.17984114969883555,0.10600759649484945,0.01383387338506662,0.03340666828225134,0.0031831742031948915
"DET,X",0.00800281601376008,0.08113494067505407,0.015607008522578085,0.0847498957722188,0.07414680734811166,0.010030708728050921,0.004154763699351375,0.012222283468018404,0.006591199456262102,0.0041183290348726816,0.013596781854580594,0.026626021247944144,0.48839824381176555,0.01263664876356231,0.0061472134690953,0.022356424572890752,0.12947987796516164
"INTJ,ADJ",0.05109303577004833,0.13014798051542845,0.06005903070967094,0.06210293114037166,0.164621572693914,0.05469093176455238,0.011973027580846158,0.044991023411595776,0.023221980372793077,0.012010536143773945,0.059371441148445,0.029285821192849712,0.16071184954758236,0.060358751163411106,0.020773893404218195,0.040000827296654065,0.01458460872060337
"INTJ,ADP",0.03829971761950391,0.0437037827717937,0.07883763028956198,0.06318028682962913,0.03844948197907991,0.10381972276815597,0.01987753002293355,0.0832856705207428,0.06767113322233642,0.0197841124231196,0.10194016027477482,0.06734676998698279,0.07507809200898181,0.056227994247773784,0.06218634373807881,0.05873514282900591,0.02157620386344879
"INTJ,ADV",0.07032453633822006,0.11119938144852845,0.09078919867347893,0.07900851587828805,0.10971295106602953,0.07197848976888424,0.015561340010435068,0.03314270357386859,0.03543247810457393,0.015430611116768161,0.07117691341300246,0.024613429998486935,0.10606288842117807,0.05747340610680326,0.03050157213219587,0.05804868896827707,0.01954253455083671
"INTJ,AUX",0.07623084482326056,0.09805268861314918,0.08645828087289031,0.05275226718495601,0.05813774879383011,0.09338708520656033,0.01838296865197246,0.05586541637362861,0.07663323999646895,0.018357997984937667,0.07177802731717702,0.02896218716913679,0.07911619489579469,0.06038475003239011,0.03242505975130182,0.07303059865684769,0.02004425326469458
"INTJ,CCONJ",0.06639521692878761,0.06500290793801139,0.08448321362242034,0.05987773263289417,0.04823481021296277,0.0716805493250285,0.02449370172143652,0.0654257865876757,0.07916864391924798,0.023969531371245616,0.07084070153582982,0.058111358806423784,0.07590485781188532,0.060058458995292545,0.03469553067132763,0.06976887785987496,0.04188793723323978
"INTJ,DET",0.04694213354589309,0.09342292785075394,0.059986899028554606,0.05365148140557471,0.04702735911163943,0.09922042037458394,0.019296787763489524,0.0708081044049671,0.04802196828661712,0.019194398954452078,0.10077853068750407,0.0455800579283472,0.09480488205266885,0.058612993410798744,0.058936792413489744,0.05349264900796802,0.030221278848841657
"INTJ,INTJ",0.03133766343248082,0.11300763633021592,0.056383055188370064,0.056902615744618176,0.14964919942295415,0.07031438024240103,0.017713760774876967,0.024695096126009196,0.03097733024116583,0.017775295420215373,0.06046077934882084,0.026639499134914917,0.19549102674101698,0.05580468245025194,0.03486782860770213,0.03783095518968905,0.020147895514415023
"INTJ,NOUN",0.06946541158053314,0.13628823037336416,0.08627799241970953,0.05476234944175804,0.13179781693810222,0.05040789880682645,0.012847862209706464,0.029850475381155973,0.04157733408489391,0.01281771267502766,0.06114885403061551,0.029363043968416512,0.13638640409829897,0.060064775381678974,0.02533393662917578,0.041637373747557015,0.019971631332928584
"INTJ,NUM",0.02751251152723261,0.1301085056016897,0.03801743699324169,0.044612114200741085,0.11909801494967441,0.040576419282055576,0.014364116752861303,0.08209176409277211,0.04545718930134338,0.014479345976437893,0.037070456456304184,0.023381053416262735,0.13804764809889672,0.033668341230626495,0.1635453760426461,0.03063165158967789,0.017337333241809253
"INTJ,PART",0.03128384498324197,0.11294829674816452,0.056293844087643145,0.0568727539985005,0.14959440990202705,0.07028309687767663,0.017693995932807995,0.024648464795363992,0.03095479231244365,0.017755519472781738,0.060422205202760405,0.02661536981572461,0.19608312922371837,0.05577577569708043,0.03484240173803744,0.037810998576782974,0.020119802544657964
"INTJ,PRON",0.04657343608250911,0.0926156083371964,0.08947558954774851,0.09522940868366811,0.07106318922464934,0.09181986293457763,0.019399283342171496,0.03376901766495298,0.03156329860637536,0.019105158781003963,0.08704968940488053,0.03833304631437638,0.10188017971365641,0.0609421839828502,0.029300705900056873,0.07121499030030605,0.020664996343995014
"INTJ,PROPN",0.047773882310651605,0.11195078191141239,0.0728727638534622,0.06966881878968742,0.1406114081226412,0.04759125668696706,0.01621098681804434,0.021104878314719574,0.03795611879728932,0.01634077377601395,0.04879125408581555,0.0767515977702181,0.1605143965172536,0.045179286292145855,0.022925849551109153,0.04517685726496329,0.018578231313635212
"INTJ,PUNCT",0.026687007578862245,0.06415127768506321,0.1173733466912796,0.0522949063674999,0.04366201840235671,0.1259628200658477,0.01848556828619491,0.022995286999313157,0.03168279482314378,0.008793296934531188,0.16694118765098012,0.0424849365877353,0.10902110418687594,0.08661250933216849,0.01828005236956806,0.04306492636595329,0.021506910544377075
"INTJ,SCONJ",0.03558719663378741,0.08330637304143118,0.09175836184196143,0.10082448670635998,0.06431907347463044,0.10111797807565383,0.019961863350293436,0.03624128223377643,0.03499384919703795,0.019874963847707483,0.08882463492502041,0.048862407049695224,0.10851489798157742,0.05013636415490596,0.027158326060228846,0.06722338515625664,0.02129412541956129
"INTJ,SYM",0.024738273296237363,0.1438325662176816,0.04560820858341244,0.04709629550560228,0.10903109082254825,0.0643444137422871,0.01394403484322994,0.019608416140631288,0.10667731524656367,0.013805667476834241,0.040388369738782626,0.029923536234391465,0.22107180651683353,0.03638255567810183,0.026726211218899645,0.04005063787762212,0.016769948300629254
"INTJ,VERB",0.03920651507710849,0.10175072555350548,0.08096164528618499,0.07995708842861045,0.07435238581920807,0.07276889531218085,0.012796037707471602,0.04854430412793434,0.057727674412779734,0.012792644084153516,0.09743164232164066,0.03483912793345501,0.09314798196671521,0.08556904604557501,0.04609851298233737,0.044717696942867424,0.017337478103697755
"INTJ,X",0.030263395935217013,0.12538698573585955,0.05327302687253585,0.05504997789995393,0.14333108951007917,0.06277167017866882,0.01634999633542375,0.023941212126709535,0.02811303021384994,0.016461147233224158,0.05416925400438324,0.03736237276709971,0.19405055631993606,0.04990292112447613,0.03160361594715076,0.037681989555957314,0.040286599450103634
"NOUN,ADJ",0.00970680057257962,0.29893485210038356,0.011223983107885313,0.029430199596993157,0.07499875717639826,0.0011566042526983946,3.0462711229075353e-05,0.0011371390924029164,0.00020960176370959238,3.028099370654545e-05,0.014728414491013607,0.004383715006832464,0.5270492486948115,0.001752828750116264,4.385700906637692e-05,0.025147614654057644,3.563958992435537e-05
"NOUN,ADP",0.005423247206980225,0.0008488780469659327,0.009088908916522883,0.002033838150739916,5.690228729093354e-05,0.5628084937774087,3.241729712634039e-05,0.2486018991244796,0.03314746094560701,3.2186611707312184e-05,0.044705736125882065,0.04609166793968077,0.006224177169909951,0.008532296256379026,0.0031249475434887044,0.02901176211419382,0.0002351803629178915
"NOUN,ADV",0.24451190773290923,0.16459212800187228,0.04825726803799996,0.1899158763093444,0.006261551922116179,0.004390412236092499,0.0002665335938719181,0.0027916652183250725,0.0021708083421277916,0.0002655106457174455,0.02602184229151286,0.0012836969732702764,0.08542162205337014,0.014129086251754141,0.0003548691155933264,0.20904024654550957,0.0003249733583019075
"NOUN,AUX",0.14703632799869248,0.14444648827095474,0.10258783919905447,0.021855569985025435,0.0006182693330668796,0.13483347030161857,0.0002887987199208816,0.022580364707287567,0.0069291558534884294,0.00028485337282031705,0.029714049837756717,0.008128326665393846,0.017654028387787707,0.04054122807159563,0.00036134805639289664,0.3218290625704897,0.00031081741410217124
"NOUN,CCONJ",0.009174189462041188,0.17038414884221204,0.04474859231722357,0.011056071568008164,0.0005973773654045085,0.15591906824799148,0.00027378725217353173,0.354762658585848,0.026191719482093957,0.0002722612555065134,0.03231539157007789,0.004679967268471849,0.023013275713492792,0.006430588101971426,0.0003509077299874887,0.15842184211369528,0.0014081521084216395
"NOUN,DET",0.017647839210507422,0.0348579632949178,0.011800284388610008,0.004562634036532028,0.0032406645868226893,0.019663421014706986,0.0017210108414203516,0.7688850002586421,0.018049383120805673,0.0017129580541773344,0.026565318824874246,0.020517681021815646,0.048640775711743675,0.0035946209291108215,0.002381219365939506,0.010844028286840734,0.00531518669625238
"NOUN,INTJ",0.029893643947131683,0.12679423319894795,0.05343978856221136,0.06553043506159908,0.1395353655968662,0.055702423312703746,0.017073558709183718,0.023661190250385974,0.029782702414330064,0.017115087786493753,0.06324166127780873,0.026638740861029676,0.2119104223255113,0.054684373420558714,0.028072645216233573,0.03788956831781268,0.019033308813142684
"NOUN,NOUN",0.038971974271030045,0.3560838437509364,0.036067122569870116,0.019641420003024223,0.07849941090365266,0.00370659185082478,0.0011566956356604055,0.005663345466283375,0.013204359227154001,0.0011458275730736602,0.046597092670657494,0.006638677690725359,0.34108186112794103,0.007345319461300853,0.0020435925953632143,0.040304728671960305,0.0018481026642907664
"NOUN,NUM",0.0027953866294188638,0.1543689034821566,0.01708538760349761,0.00593411258070352,0.06617430438883638,0.001861982549666106,0.0007492665970836494,0.07931181008973118,0.0036769420522423948,0.0007503092283362156,0.004396511476233615,0.0015203278476783387,0.6420687533198407,0.0018607896161277324,0.0075435556438053965,0.008980004967809888,0.0009216387257672468
"NOUN,PART",0.030061435962748552,0.1275677938300121,0.05370932469324512,0.06594073147202424,0.1404145872566418,0.056052215285704206,0.0171771380529005,0.023800829533697557,0.029966503426691403,0.017218934834890585,0.06363524641206812,0.02680251461444054,0.20710652668873236,0.05502633956505748,0.028245150163003496,0.038126139647288976,0.01914773334787085
"NOUN,PRON",0.003973789483405602,0.005008305265287825,0.10634255790489094,0.09396080899597894,0.0010603646299469905,0.042929578797646785,0.0003772050549748342,0.0010003151051789067,0.0004824389464312615,0.000377574396093917,0.11584002780563946,0.005888220161294678,0.023978694725683657,0.0009183265088482238,0.0004566868763457486,0.5969736824091223,0.0004314211021689045
"NOUN,PROPN",0.001912515956122244,0.09351701936052134,0.008409158369558804,0.012140481376803139,0.05883630531028446,0.0009047316784929552,0.0003548011770258956,0.0005024852161181673,0.0007157915033081252,0.0003522174141246776,0.0022611069431118956,0.4870897083606574,0.3060118437685932,0.0022192686606521666,0.0008443767720870297,0.023165773575883487,0.0007624101350353044
"NOUN,PUNCT",0.010930553202688988,0.1796839177105602,0.07252721904024413,0.04798987329915688,0.09732146984162339,0.14579974670335263,0.0003127064788396713,0.041106765268489005,0.055073594747373375,6.623500810365389e-05,0.08198818795566333,0.03269121219372056,0.0904632402331836,0.018091963645827703,0.0019996344559326798,0.12311793036825502,0.0008357495963381349
"NOUN,SCONJ",0.006117796986807936,0.0068568943534692076,0.10087798958249344,0.07543082981599936,0.004854129561414853,0.26154985024744726,0.0018389620536095703,0.010020745662288328,0.006082927897730981,0.0018405567988713416,0.1552071079836135,0.028081243040083952,0.10769691838971257,0.009450932106888153,0.00229118971002848,0.2197329993520467,0.0020689152981456234
"NOUN,SYM",0.014711238491356077,0.09418267221599286,0.03839134031365254,0.03424683508321262,0.060405295792802426,0.02586736135324211,0.00821504100896715,0.04635472692787961,0.15834245712061668,0.00820123725839375,0.026567488933783724,0.017971407641824852,0.4006730125096878,0.02390719569249937,0.012692134084640148,0.019979395777125666,0.009290892512378713
"NOUN,VERB",0.012557075967945724,0.4546073488889484,0.06077464932920802,0.05302238843091627,0.007892586278422818,0.1122686022189785,9.660286705542937e-05,0.04781990717775699,0.02187017786854917,9.589677694456673e-05,0.021654530500385304,0.0017875399882526662,0.08319502736502386,0.07168909861681597,0.0037716071640418423,0.04663769568507391,0.0002592638183191825
"NOUN,X",0.014163137722572921,0.07233888058016999,0.026249831562065347,0.031310025228838155,0.059530869133204115,0.026205921607110546,0.007665532340973766,0.011478424881998423,0.013174216747424432,0.007709421974573056,0.02781916766548774,0.018267213092551787,0.5593885161676093,0.024457235569829042,0.012249209302643949,0.03767211886488709,0.05031998820288062
"NUM,ADJ",0.017601097843554504,0.1253090480885354,0.020503472981780464,0.019352264073045827,0.024465199615647415,0.008699607661954711,0.004832234372679344,0.4465889865887088,0.006766199667599245,0.004849709192002143,0.015410709943450824,0.032168357725641535,0.22424789761049663,0.013020630180162267,0.0065443367084574095,0.023836537279633675,0.005803653648914804
"NUM,ADP",0.0010494028082233193,0.001490984681627681,0.009149734552632648,0.0012582804688654873,0.0012122357419545224,0.5758375603847172,0.0005735723422808908,0.14636314572611203,0.11307558737856224,0.0005655902719873052,0.0863183012585386,0.02871299310540958,0.0018055749658145897,0.001175777627759324,0.020582577502531636,0.010183247874796204,0.0006454297712080839
"NUM,ADV",0.07765659288368998,0.04227753594910481,0.04303405057511854,0.3663258922329344,0.03581089357272752,0.02223415126754057,0.009321500821898969,0.016214638902558896,0.017817150976896675,0.009323429806345067,0.02839818264988644,0.015703244903828663,0.04012834748321204,0.023291558630254484,0.013473530261394709,0.2277408941944669,0.011248314161427155
"NUM,AUX",0.1941220355393572,0.09249523233617335,0.056624485578613035,0.018093721512927596,0.018470254707610594,0.10075697096331444,0.0057143527062983234,0.01721699915433721,0.019754188170569467,0.0059763383797605315,0.02137566340049563,0.010061620819053516,0.027098769700788006,0.015395804405829952,0.009880917684329592,0.3805077307281674,0.006454855563269055
"NUM,CCONJ",0.009375445107926999,0.03584498986789424,0.00939062758317491,0.024158936600449814,0.007272828370756551,0.0365046031879631,0.0033427032876793697,0.04031449896665812,0.65446111227835,0.003315358020588125,0.03425380919775666,0.01708620522129959,0.029876002393253127,0.007687080081415877,0.017664698669984616,0.06344221202565611,0.006008875648163679
"NUM,DET",0.026146646210018814,0.06562584088444072,0.045140094847427266,0.030366719509236636,0.03677457167354628,0.04463522529835412,0.013908219544762053,0.2102957356096507,0.06473903023571106,0.013878536000664979,0.057696292567739046,0.1265278828744503,0.044821443654881235,0.03446689097690283,0.133829596651286,0.028192567001211494,0.022954592059133635
"NUM,INTJ",0.034326935376006514,0.11622002744574217,0.06241363215703525,0.07245967127897855,0.16502997387101337,0.05790366409322636,0.01902471431275397,0.023963516481746057,0.03466710111783637,0.019570177361686734,0.053881140237637314,0.023719960570841657,0.18019191568884843,0.04837087707336356,0.03130438081262455,0.035673870164489634,0.02127779456108264
"NUM,NOUN",0.050759759174380185,0.3258414474215979,0.03538714795342642,0.019060398850929985,0.0494248152500851,0.0026153846664289226,0.0001248657386544801,0.0006937391777267811,0.0007685445583812097,0.00012581581583908665,0.01215498990880276,0.0007245054703806958,0.46520332566406575,0.001819763541814288,0.0005302358166669422,0.03457907909253628,0.00018618041837270587
"NUM,NUM",0.006117951069238454,0.2338932522162599,0.019723794101654375,0.03584525236099133,0.013921990093637477,0.007037027010495845,0.0013007989371469446,0.35473136630091207,0.00406316048112237,0.001322943124305446,0.0025219776550664775,0.0018708487557094029,0.2777645099714526,0.002312025572959662,0.019579097092706433,0.014595229675352412,0.0033987561424322866
"NUM,PART",0.03424876121374031,0.1159666839458998,0.06229031955217857,0.07232811856581811,0.1647392802626028,0.05779913972117368,0.01898541232351814,0.023906729386371638,0.034600804838761476,0.019529948325036562,0.05378035859354139,0.023672373515156876,0.18178748180717547,0.04828081362835341,0.03124313074264192,0.035607503694154545,0.021232494438143203
"NUM,PRON",0.03520905899993132,0.06298484798975061,0.12742602097361147,0.0654363441297821,0.060678380260850914,0.05295808489807111,0.013065399025032754,0.023166969582871188,0.020933772577797764,0.01307962054735551,0.05510592729800918,0.020719179574246807,0.07138389658965186,0.035323527372455296,0.018750668251845674,0.3096211323141116,0.014157010132578194
"NUM,PROPN",0.029507944076965335,0.13084023570184997,0.030777825860980903,0.03763791970831381,0.07276298252390519,0.020797782622693568,0.008540008208164973,0.012425644879817396,0.022228078942076786,0.008572841791092441,0.02686164895830176,0.2033584429393374,0.33125442240611214,0.02245603821886454,0.010781220971210337,0.021984082315717357,0.009212642466353626
"NUM,PUNCT",0.0010721927444145784,0.16299399983022578,0.058112233670011997,0.030417369406933268,0.09253256541408793,0.12358972016205523,0.0006474893762557726,0.034482409370647914,0.035956526493550696,0.0004232136917125371,0.03277288896615713,0.007077829838319166,0.3154384101650066,0.02738774692263081,0.0028473929584013455,0.07349291218065493,0.0007550971921184746
"NUM,SCONJ",0.03740778617882119,0.09438536680521478,0.09561036552009945,0.09823948950097365,0.08355561141140144,0.0819967330683643,0.018363254290809497,0.03355683685690984,0.0346571791384659,0.01856732017410549,0.08665961515069527,0.037002121308746506,0.12637391125054817,0.046846269685108015,0.024562013186684547,0.062314604310865315,0.0199012228901507
"NUM,SYM",0.0008483610328854768,0.6223392190406085,0.02191196246133157,0.0025509608358246475,0.01091518761329778,0.001101368531980607,0.00020723653972156184,0.0005652298771206598,0.0040276581773544965,0.00020442917142404264,0.0013494196778441835,0.0005720139856162456,0.32737642844859755,0.0017524762799847214,0.00035588484060813984,0.003671371774522786,0.00025078722145169843
"NUM,VERB",0.03475440963078896,0.28608068703892264,0.07393036925028,0.03707266475715732,0.04414800284484066,0.17659614082448022,0.00349776786970258,0.09303126722684216,0.04203188540652325,0.0035115617536768924,0.02041429919902944,0.008197308583551974,0.1022356824416837,0.030733580586857833,0.010387348998544951,0.028435507239831015,0.004941435611580145
"NUM,X",0.03006653739626357,0.2405672898823097,0.050017394430208605,0.06347004335610353,0.1363909756494031,0.04495472124149402,0.014941991442681038,0.02035205663835384,0.026796000961158757,0.015417933034662441,0.04137631984547437,0.027344901634119807,0.15506399264120319,0.03744758467580859,0.024546042201001064,0.033184563525972204,0.0380611405477999
"PART,ADJ",0.053419951382447636,0.13042161242837627,0.05984507327947035,0.06223754737116094,0.16144540565224055,0.05489399012978618,0.012088237784279419,0.04553713055513737,0.023199737868032352,0.012135221480955312,0.05876180383093524,0.029334508103964117,0.16181459568256498,0.05916236074048528,0.02092632761341254,0.040070219866087074,0.014705516067804176
"PART,ADP",0.03883748676985001,0.04349712408139357,0.0780009619340181,0.06125268463919815,0.03828146867107507,0.10343431330245713,0.019854406421030164,0.08391604547076505,0.06756247818933925,0.019754852869786576,0.10201221102903686,0.0675550262731098,0.07706326423694507,0.05590622069026753,0.06258769487724426,0.058972953878187205,0.02151058221019899
"PART,ADV",0.0715105970256887,0.11330587872249032,0.09157811149342138,0.07852824109670195,0.10751355752710558,0.07230480424044151,0.015160184481554208,0.03331592970019588,0.03468922597277847,0.015023073654268625,0.07036994735707028,0.024411321317506608,0.10680543784400388,0.05748056158483363,0.030335105912856125,0.058123217186877546,0.019544442022174917
"PART,AUX",0.07639431510513513,0.09903868607878177,0.08792249966811828,0.0529114450129182,0.05755349746782019,0.09158185056662999,0.018347632822780145,0.05617267691012537,0.07643473694421044,0.018355315256263494,0.07186575911235779,0.029158754324007913,0.07880138415096051,0.06014404190265584,0.03248169793692782,0.0727908447957968,0.020044470574612835
"PART,CCONJ",0.06643983912794031,0.06441185623701323,0.08493596958685626,0.05979230476130541,0.04811800504880694,0.07130281728168988,0.024503254959283516,0.06601433551983649,0.07929742139121337,0.023946727270116357,0.07091635961263423,0.05794920508316457,0.07513643183385733,0.06062535672893983,0.03468278213657098,0.06974759835563568,0.04217955409358118
"PART,DET",0.04748921667304454,0.09179427526852495,0.05958903060480253,0.05374276350343005,0.04724537910552096,0.09945277992669015,0.0193805782765927,0.07182329467979368,0.04831847254961134,0.019264679016067276,0.101964117855683,0.04603676955601954,0.09157363213659063,0.058976176183458115,0.05885112116946994,0.05409421727588757,0.03040315678368627
"PART,INTJ",0.03171630314955484,0.1127121929414509,0.05598641280429585,0.05724054354965087,0.14825659724318732,0.07133538171791852,0.017831203416357085,0.024938329962976968,0.031102927357615065,0.01790196904538189,0.06053673297065573,0.026723016628102617,0.1949648020917204,0.055262376736185774,0.035072941888208246,0.03813861849984259,0.02027834233069771
"PART,NOUN",0.07009330186337742,0.13585448684385087,0.08568005531651526,0.05517448503559668,0.13145116145410413,0.05088498165493952,0.012891677499875888,0.03008396416908107,0.041762034673139305,0.01286642523379569,0.05961077639692647,0.029471283057042958,0.13720948923097773,0.05981765199886436,0.025468484050110374,0.04161044441395645,0.020068394778718607
"PART,NUM",0.02773409289808839,0.1277566775464758,0.03775699064541327,0.04493246605461663,0.11895223588467138,0.04169873201321963,0.014437087240381645,0.08266421595104734,0.04557005074129958,0.014555261833069134,0.03704303875655743,0.0234030839384857,0.1380317418884132,0.03348460947117457,0.16379260426731598,0.030775775735214672,0.017410608442606352
"PART,PART",0.0316561994390823,0.11263321080815177,0.05588636289729597,0.05719988468088331,0.1481744053271597,0.07129048359066001,0.017808072174234264,0.024887013622973145,0.031074569710931182,0.017878811012037404,0.06048678677403939,0.026694011098114867,0.19570684232676794,0.05522329798612011,0.03504090274831751,0.03811145771142719,0.020246382680359293
"PART,PRON",0.04623840772925527,0.09376118470540848,0.0893706315836539,0.09599673368095663,0.0705445882862641,0.09153394135150747,0.01971975641229095,0.0328251918788866,0.03263934114407298,0.019423904018002012,0.08710501918641572,0.038394535158250476,0.10124012325149159,0.06132236433978745,0.028193266598941624,0.07079142032405684,0.020899234389691063
"PART,PROPN",0.04833432826619602,0.1123572512039114,0.07041792624677996,0.07015091643378346,0.14097117649621674,0.0479750149978276,0.01638753130227191,0.0213392242924074,0.038353584676695925,0.01652167011497582,0.04834243066722655,0.0773315899272579,0.15954735436770642,0.04496884927489117,0.023171514828472288,0.04502793531167152,0.0188008356784436
